Date	MaxTemperature	MinTemperature	MeanTemperature	DailyConsumption	Month	Weekday	is_WeekDay	Holiday	Index	snow	floods	storm	hurricane	rain	cold	hot	OddWeekday	OddHoliday	OddTemp	OddNeighbor	HD_predicted	nonWorkingDay	ToTag
2015-01-31 00:00:00	5.588250000000001	1.5832000000000004	3.2973135416666666	3326493.0	1	5	0	Day	765	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-01 00:00:00	4.7883499999999986	1.9865	3.1537088541666667	3273898.0	2	6	0	Day	766	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-02 00:00:00	5.17425	0.58785	2.4526203125	3666412.0	2	0	1	Day	767	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-03 00:00:00	2.79795	-0.7199000000000002	0.8176838541666668	3797986.0	2	1	1	Day	768	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-04 00:00:00	3.34105	-0.26149999999999984	1.2856734375	3886701.0	2	2	1	Day	769	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-05 00:00:00	2.6773	-0.10260000000000012	1.003679166666667	3940529.0	2	3	1	Day	770	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-06 00:00:00	1.9975	-0.84985	0.27615052083333336	4060660.0	2	4	1	Day	771	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-02-07 00:00:00	4.9249	-1.2146499999999998	1.3522067708333332	3669758.0	2	5	0	Day	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-08 00:00:00	6.358700000000002	1.3368999999999998	3.3802906249999993	3389625.0	2	6	0	Day	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-09 00:00:00	7.01215	-0.6317500000000001	2.7760479166666667	3670268.0	2	0	1	Day	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-10 00:00:00	7.497200000000001	1.0802999999999998	3.457878645833334	3663483.0	2	1	1	Day	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-11 00:00:00	9.7744	-0.20464999999999994	3.7644510416666663	3582671.0	2	2	1	Day	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-12 00:00:00	9.574300000000003	-0.39935	3.8468359375	3560638.0	2	3	1	Day	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-13 00:00:00	11.748699999999998	3.2171	6.8096375	3452931.0	2	4	1	Day	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-14 00:00:00	8.61965	5.2821	6.887536979166666	3083473.0	2	5	0	Day	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-15 00:00:00	8.28375	4.561550000000001	5.948701562500001	2952378.0	2	6	0	Day	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-16 00:00:00	7.9868000000000015	2.9523	5.213302083333333	3393710.0	2	0	1	Day	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-17 00:00:00	7.934649999999999	3.812375	5.760646874999999	3426013.0	2	1	1	Day	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-18 00:00:00	7.62485	1.898	4.1621890625	3455320.0	2	2	1	Day	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-19 00:00:00	9.0042	0.06910000000000005	4.2563515625	3458436.0	2	3	1	Day	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-20 00:00:00	10.28545	3.7241	6.642876041666668	3409165.0	2	4	1	Day	785	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-21 00:00:00	6.16865	2.463075	4.7595937500000005	3135417.0	2	5	0	Day	786	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-22 00:00:00	7.6516	1.06475	4.264242708333334	3074694.0	2	6	0	Day	787	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-23 00:00:00	9.6	4.878925	6.7887072916666655	3355044.0	2	0	1	Day	788	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-24 00:00:00	8.41305	3.628600000000001	5.692973437500001	3431034.0	2	1	1	Day	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-25 00:00:00	9.695	4.2899	6.756222916666666	3354529.0	2	2	1	Day	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-26 00:00:00	11.0941	6.1424	8.339895833333335	3281085.0	2	3	1	Day	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-27 00:00:00	8.288350000000001	3.417825	6.0212239583333345	3284525.0	2	4	1	Day	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-02-28 00:00:00	9.57985	1.9571	5.7859453125	3078655.0	2	5	0	Day	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-01 00:00:00	11.68235	7.272399999999998	9.638167708333333	2787391.0	3	6	0	Day	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-02 00:00:00	11.56835	6.5936499999999985	9.438026041666667	3059686.0	3	0	1	Day	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-03 00:00:00	11.71605	4.8721000000000005	7.8117203125	3127169.0	3	1	1	Day	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-04 00:00:00	8.48755	3.658925	5.907247395833333	3219047.0	3	2	1	Day	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-05 00:00:00	10.5587	1.5417500000000004	5.549400520833333	3269875.0	3	3	1	Day	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-06 00:00:00	12.59635	0.4413000000000001	6.1284515625000004	3205222.0	3	4	1	Day	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-07 00:00:00	15.315999999999999	1.7301000000000002	7.836241666666667	2857109.0	3	5	0	Day	800	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-03-08 00:00:00	16.43185	2.3321499999999995	8.850643750000001	2629276.0	3	6	0	Day	801	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-03-09 00:00:00	14.1067	5.53375	9.104688541666667	2901211.0	3	0	1	Day	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-10 00:00:00	13.7949	5.974500000000003	9.513507291666668	2981299.0	3	1	1	Day	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-11 00:00:00	14.9685	6.9141	10.326458854166667	2921173.0	3	2	1	Day	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-12 00:00:00	14.635700000000002	4.3694500000000005	9.174697395833334	2926750.0	3	3	1	Day	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-13 00:00:00	11.2042	4.450900000000002	7.693277083333334	2981370.0	3	4	1	Day	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-14 00:00:00	9.2638	3.811150000000001	6.4483609374999995	2822116.0	3	5	0	Day	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-15 00:00:00	8.48895	4.1805	6.238069270833333	2770869.0	3	6	0	Day	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-16 00:00:00	12.22945	4.042000000000002	7.783176041666667	3063901.0	3	0	1	Day	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-17 00:00:00	15.8089	3.94555	9.817567708333334	2991967.0	3	1	1	Day	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-18 00:00:00	15.978150000000005	7.0546	10.812785937500001	2885067.0	3	2	1	Day	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-19 00:00:00	11.8956	5.6591000000000005	8.680134895833332	2965102.0	3	3	1	Day	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-20 00:00:00	11.555049999999998	6.5425499999999985	8.4872578125	2988550.0	3	4	1	Day	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-21 00:00:00	10.38535	6.101600000000001	7.813813020833334	2766683.0	3	5	0	Day	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-22 00:00:00	9.461849999999998	5.27615	7.226446875000001	2688900.0	3	6	0	Day	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-23 00:00:00	13.687649999999998	2.2340500000000003	7.958698958333334	2981795.0	3	0	1	Day	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-24 00:00:00	10.63075	5.7543000000000015	7.722136458333334	3054885.0	3	1	1	Day	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-25 00:00:00	8.84575	3.9923	6.244818229166667	3158698.0	3	2	1	Day	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-26 00:00:00	10.33415	3.1195500000000007	6.945571354166667	3206834.0	3	3	1	Day	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-27 00:00:00	12.304700000000002	5.5554000000000014	8.942123437500001	3024934.0	3	4	1	Day	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-28 00:00:00	14.732849999999996	7.538950000000002	10.7542078125	2670144.0	3	5	0	Day	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-03-29 00:00:00	13.3304	10.22635	11.687496739130436	2404485.0	3	6	0	Day	822	1	0	0	1	1	0	0	0	0	0	0	0	0	0
2015-03-30 00:00:00	14.050150000000004	10.549950000000004	12.078776562500002	2805619.0	3	0	1	Day	823	1	0	0	1	1	0	0	0	0	0	0	0	0	0
2015-03-31 00:00:00	14.4859	9.664125	12.419758333333332	2821730.0	3	1	1	Day	824	1	0	0	1	1	0	0	0	0	0	0	0	0	0
2015-04-01 00:00:00	11.8881	6.2192500000000015	9.053909375	2912188.0	4	2	1	Day	825	1	0	0	1	1	0	0	0	0	0	0	0	0	0
2015-04-02 00:00:00	11.9217	7.018700000000001	9.278158854166668	2960885.0	4	3	1	Day	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-03 00:00:00	12.39525	7.100650000000001	9.5914125	2872128.0	4	4	1	Day	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-04 00:00:00	11.3769	7.25535	9.367613020833334	2623624.0	4	5	0	Day	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-05 00:00:00	11.33355	3.744	7.432980729166668	2526596.0	4	6	0	Day	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-06 00:00:00	13.3898	2.3904	8.131918229166667	2547512.0	4	0	1	Holiday	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-07 00:00:00	15.5128	3.9365	9.652332812500001	2800851.0	4	1	1	Day	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-08 00:00:00	17.6909	3.44425	10.739402083333333	2751732.0	4	2	1	Day	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-09 00:00:00	20.335750000000004	4.82055	12.743486979166667	2637168.0	4	3	1	Day	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-10 00:00:00	19.4485	6.996950000000001	13.386888020833332	2535963.0	4	4	1	Day	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-11 00:00:00	15.27975	9.7891	12.248464583333336	2279761.0	4	5	0	Day	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-12 00:00:00	19.541500000000006	6.5035	12.881855729166666	2130012.0	4	6	0	Day	836	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-04-13 00:00:00	21.3559	7.723249999999998	14.682730208333334	2389130.0	4	0	1	Day	837	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-04-14 00:00:00	24.30645	8.8565	16.689869270833334	2382076.0	4	1	1	Day	838	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-04-15 00:00:00	25.15655	9.65885	17.558780729166667	2346786.0	4	2	1	Day	839	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-04-16 00:00:00	20.031200000000005	11.89515	15.941428645833335	2347245.0	4	3	1	Day	840	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-04-17 00:00:00	16.65475	12.144150000000002	14.035331249999999	2355449.0	4	4	1	Day	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-18 00:00:00	16.8439	8.995800000000003	12.729504687499999	2139177.0	4	5	0	Day	842	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2015-04-19 00:00:00	15.560949999999998	7.243099999999999	11.602093750000002	2047521.0	4	6	0	Day	843	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2015-04-20 00:00:00	19.48615	7.056450000000001	13.379928645833333	2370219.0	4	0	1	Day	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-21 00:00:00	21.6341	7.7208999999999985	14.902777604166667	2378943.0	4	1	1	Day	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-22 00:00:00	20.9772	8.61065	15.057428125000001	2359225.0	4	2	1	Day	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-23 00:00:00	20.08015	8.75275	14.566667708333334	2359504.0	4	3	1	Day	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-24 00:00:00	19.48905	8.725499999999998	14.388801041666667	2332669.0	4	4	1	Day	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-25 00:00:00	17.587899999999998	12.31445	14.663056770833336	2075653.0	4	5	0	Day	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-26 00:00:00	16.542800000000003	11.3101	13.821484895833335	1973386.0	4	6	0	Day	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-27 00:00:00	13.97145	9.138275	12.063033854166667	2382767.0	4	0	1	Day	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-28 00:00:00	13.6339	6.0433	10.034369270833334	2494428.0	4	1	1	Day	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-29 00:00:00	15.413199999999998	4.9452	10.594071875	2523020.0	4	2	1	Day	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-04-30 00:00:00	14.7496	7.7056	11.383428125	2526826.0	4	3	1	Day	854	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2015-05-01 00:00:00	13.7364	10.78995	12.210547916666668	2152947.0	5	4	1	Holiday	855	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2015-05-02 00:00:00	16.32995	11.09075	13.696657812500002	2173647.0	5	5	0	Day	856	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2015-05-03 00:00:00	19.4396	13.7764	16.095971875	2032494.0	5	6	0	Day	857	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2015-05-04 00:00:00	19.49775	13.082900000000002	16.633026562500003	2331718.0	5	0	1	Day	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-05 00:00:00	18.111600000000006	13.006950000000002	16.673789583333335	2334171.0	5	1	1	Day	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-06 00:00:00	17.689999999999994	10.34985	13.844563020833334	2366340.0	5	2	1	Day	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-07 00:00:00	18.12235	7.754550000000001	13.390358333333333	2374337.0	5	3	1	Day	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-08 00:00:00	18.65755	10.6698	14.6922734375	2053186.0	5	4	1	Holiday	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-09 00:00:00	19.92835	12.944	16.228466666666666	1999320.0	5	5	0	Day	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-10 00:00:00	23.5504	10.7377	17.125880729166667	1887069.0	5	6	0	Day	864	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-05-11 00:00:00	25.395100000000006	12.36455	18.9963734375	2224268.0	5	0	1	Day	865	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-05-12 00:00:00	22.46355	13.328	17.785528645833335	2272920.0	5	1	1	Day	866	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-05-13 00:00:00	22.35225	11.49495	17.17897604166667	2280268.0	5	2	1	Day	867	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-14 00:00:00	17.7833	11.495450000000002	15.043479687500001	1997767.0	5	3	1	Holiday	868	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-15 00:00:00	14.536700000000002	9.5147	12.130369270833334	2162859.0	5	4	1	Day	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-16 00:00:00	17.894000000000002	9.36915	13.636993229166668	2053773.0	5	5	0	Day	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-17 00:00:00	19.961550000000006	9.99095	14.988085416666669	1911567.0	5	6	0	Day	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-18 00:00:00	20.10915	8.87785	14.825649479166666	2261525.0	5	0	1	Day	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-19 00:00:00	14.86455	9.55195	12.170793229166668	2359595.0	5	1	1	Day	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-20 00:00:00	14.58125	7.722	11.119794270833331	2411592.0	5	2	1	Day	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-21 00:00:00	16.73025	6.72135	12.093177083333332	2420337.0	5	3	1	Day	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-22 00:00:00	18.589450000000006	7.778050000000001	13.695463020833335	2360443.0	5	4	1	Day	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-23 00:00:00	19.750300000000006	11.29455	15.443569791666668	2064268.0	5	5	0	Day	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-24 00:00:00	20.588300000000004	11.27355	16.321332291666668	1878193.0	5	6	0	Day	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-25 00:00:00	19.2398	12.71255	15.825062500000001	1956584.0	5	0	1	Holiday	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-26 00:00:00	18.0438	11.598200000000002	14.817618750000001	2283620.0	5	1	1	Day	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-27 00:00:00	20.73785	9.4969	15.512341145833334	2317132.0	5	2	1	Day	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-28 00:00:00	21.078550000000003	10.608149999999998	15.868268229166668	2324321.0	5	3	1	Day	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-29 00:00:00	19.48885	10.99575	15.433603125	2299024.0	5	4	1	Day	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-30 00:00:00	19.56795	11.396249999999998	15.5137140625	2025348.0	5	5	0	Day	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-05-31 00:00:00	19.997100000000003	12.381500000000004	16.256071875	1894283.0	5	6	0	Day	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-01 00:00:00	19.1644	10.95245	15.333798437499999	2259046.0	6	0	1	Day	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-02 00:00:00	23.5628	13.0756	18.1063125	2329011.0	6	1	1	Day	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-03 00:00:00	23.14785	14.425	18.59951666666667	2335099.0	6	2	1	Day	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-04 00:00:00	27.9499	12.71025	20.941969270833336	2353354.0	6	3	1	Day	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-05 00:00:00	29.48535	17.13635	23.149499479166668	2341306.0	6	4	1	Day	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-06 00:00:00	24.40385000000001	14.3922	19.400732291666667	2028540.0	6	5	0	Day	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-07 00:00:00	24.07675	13.6042	19.019372916666665	1868826.0	6	6	0	Day	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-08 00:00:00	23.1222	13.647900000000002	18.385477604166667	2232843.0	6	0	1	Day	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-09 00:00:00	20.9	12.818450000000002	16.99630989583333	2294132.0	6	1	1	Day	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-10 00:00:00	21.7217	13.2227	17.596092708333334	2301844.0	6	2	1	Day	895	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-06-11 00:00:00	26.9716	15.6892	21.38976979166667	2333332.0	6	3	1	Day	896	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-06-12 00:00:00	22.65795	16.797175000000006	19.887983854166666	2286054.0	6	4	1	Day	897	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-06-13 00:00:00	23.49455	14.387700000000002	18.82199166666667	1992122.0	6	5	0	Day	898	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-06-14 00:00:00	21.4579	14.861	18.105357291666667	1851931.0	6	6	0	Day	899	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-06-15 00:00:00	20.632050000000003	14.79005	17.527372916666668	2211035.0	6	0	1	Day	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-16 00:00:00	20.48335	13.68325	17.210409375	2267695.0	6	1	1	Day	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-17 00:00:00	23.179550000000006	12.328850000000005	18.046040625	2279338.0	6	2	1	Day	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-18 00:00:00	21.511150000000008	15.01835	18.319892187500002	2305606.0	6	3	1	Day	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-19 00:00:00	22.1179	13.54295	17.854072916666667	2246932.0	6	4	1	Day	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-20 00:00:00	22.6001	12.8866	17.8746984375	1985642.0	6	5	0	Day	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-21 00:00:00	23.766350000000006	14.7628	19.107539583333335	1848958.0	6	6	0	Day	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-22 00:00:00	22.742500000000003	13.3358	18.0611171875	2243703.0	6	0	1	Day	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-23 00:00:00	21.1187	12.573899999999998	16.971328645833335	2297796.0	6	1	1	Day	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-24 00:00:00	24.3808	10.886	18.2251140625	2302819.0	6	2	1	Day	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-25 00:00:00	26.8392	13.1483	20.754374479166668	2323712.0	6	3	1	Day	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-26 00:00:00	28.72395	14.9244	22.45033645833333	2319929.0	6	4	1	Day	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-06-27 00:00:00	25.2169	16.509700000000002	20.947465104166668	2043979.0	6	5	0	Day	912	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-06-28 00:00:00	28.179300000000005	13.9651	21.729309895833335	1909573.0	6	6	0	Day	913	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-06-29 00:00:00	28.631	16.23385	22.558118229166666	2302616.0	6	0	1	Day	914	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-06-30 00:00:00	32.78305	17.160100000000003	25.542851041666665	2405658.0	6	1	1	Day	915	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-01 00:00:00	32.998000000000005	20.222	26.781164583333332	2440842.0	7	2	1	Day	916	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-02 00:00:00	29.68415	19.731250000000006	24.698455729166668	2451083.0	7	3	1	Day	917	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-03 00:00:00	33.24665	18.565600000000003	26.005695833333334	2438236.0	7	4	1	Day	918	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-04 00:00:00	30.354650000000003	21.9181	26.224821875000004	2167984.0	7	5	0	Day	919	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-05 00:00:00	27.49525	18.93275	23.233710416666668	1971842.0	7	6	0	Day	920	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-06 00:00:00	29.93875	16.937450000000002	23.544479166666665	2358596.0	7	0	1	Day	921	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-07 00:00:00	27.34785	18.9457	23.39531979166667	2436787.0	7	1	1	Day	922	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-08 00:00:00	21.8971	16.87715	19.541536458333336	2369910.0	7	2	1	Day	923	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-09 00:00:00	24.1949	14.70025	19.385757291666668	2351094.0	7	3	1	Day	924	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-10 00:00:00	29.63405	13.40335	21.841986979166666	2341934.0	7	4	1	Day	925	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-07-11 00:00:00	27.2928	17.1742	22.270615625000005	2087311.0	7	5	0	Day	926	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-07-12 00:00:00	25.115500000000004	15.98515	20.8503765625	1914790.0	7	6	0	Day	927	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-07-13 00:00:00	26.237400000000004	17.5308	21.784351041666667	2142798.0	7	0	1	Day	928	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-07-14 00:00:00	26.643650000000004	17.441450000000003	22.048164583333335	2010878.0	7	1	1	Holiday	929	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2015-07-15 00:00:00	29.93275	17.079399999999996	23.579781770833335	2353171.0	7	2	1	Day	930	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-16 00:00:00	32.5433	18.44615	25.6473265625	2430257.0	7	3	1	Day	931	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-17 00:00:00	29.178700000000006	19.695999999999994	24.318949479166672	2407974.0	7	4	1	Day	932	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-18 00:00:00	28.52935	18.1734	22.978445833333335	2105918.0	7	5	0	Day	933	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-19 00:00:00	26.83900000000001	18.19135	22.390288541666667	1925966.0	7	6	0	Day	934	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-20 00:00:00	27.72065	19.48375	23.5582609375	2324002.0	7	0	1	Day	935	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-21 00:00:00	29.4432	19.502050000000004	24.442958854166665	2413323.0	7	1	1	Day	936	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-22 00:00:00	26.73945	19.12875	22.901749479166668	2383831.0	7	2	1	Day	937	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-23 00:00:00	26.0695	16.92565	21.544064062500002	2350554.0	7	3	1	Day	938	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-24 00:00:00	26.974650000000004	16.90935	21.9362078125	2315282.0	7	4	1	Day	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-07-25 00:00:00	22.69235	16.77065	19.600830729166667	2010407.0	7	5	0	Day	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-07-26 00:00:00	21.11485	12.7095	17.438952083333334	1859463.0	7	6	0	Day	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
